problem,max,factorable,context,index,prefix,switch,switch_index
9x^2 - 171x + 760 = 0,15,False,"The given quadratic equation is 9x^2 - 171x + 760 = 0.

To factor this equation, we need to find two numbers that multiply to 9*760=6840 (the product of the coefficient of x^2 and the constant term) and add up to -171 (the coefficient of x).

The two numbers are -60 and -114.

Therefore, we can rewrite the equation as:

9x^2 - 60x - 114x + 760 = 0

Now, factor by grouping:

3x(3x - 20) - 38(3x - 20) = 0

(3x - 38)(3x - 20) = 0

Now, set each factor to zero:

3x - 38 = 0  or 3x - 20 = 0

3x = 38  or 3x = 20

x = 38/3  or x = 20/3

Therefore, the roots of the equation 9x^2 - 171x + 760 = 0 are x = 38/3 or x = 20/3.",5,"The given quadratic equation is 9x^2 - 171x + 760 = 0.

To factor this equation, we need to find two numbers that multiply to 9*760=6840 (the product of the coefficient of x^2 and the constant term) and add up to -171 (the coefficient of x).

The two numbers are -60 and -114.

Therefore, we can rewr",0,13
9x^2 - 171x + 760 = 0,15,False,"The given quadratic equation is 9x^2 - 171x + 760 = 0.

To factor this equation, we need to find two numbers that multiply to 9*760=6840 (the product of the coefficient of x^2 and the constant term) and add up to -171 (the coefficient of x).

The two numbers are -60 and -114.

Therefore, we can rewrite the equation as:

9x^2 - 60x - 114x + 760 = 0

Now, factor by grouping:

3x(3x - 20) - 38(3x - 20) = 0

(3x - 38)(3x - 20) = 0

Now, set each factor to zero:

3x - 38 = 0  or 3x - 20 = 0

3x = 38  or 3x = 20

x = 38/3  or x = 20/3

Therefore, the roots of the equation 9x^2 - 171x + 760 = 0 are x = 38/3 or x = 20/3.",6,"The given quadratic equation is 9x^2 - 171x + 760 = 0.

To factor this equation, we need to find two numbers that multiply to 9*760=6840 (the product of the coefficient of x^2 and the constant term) and add up to -171 (the coefficient of x).

The two numbers are -60 and -114.

Therefore, we can rewrite the equation as:

9x^2 - 60x - 114x + 760 = 0
",0,13
9x^2 - 171x + 760 = 0,15,False,"The given quadratic equation is 9x^2 - 171x + 760 = 0.

To factor this equation, we need to find two numbers that multiply to 9*760=6840 (the product of the coefficient of x^2 and the constant term) and add up to -171 (the coefficient of x).

The two numbers are -60 and -114.

Therefore, we can rewrite the equation as:

9x^2 - 60x - 114x + 760 = 0

Now, factor by grouping:

3x(3x - 20) - 38(3x - 20) = 0

(3x - 38)(3x - 20) = 0

Now, set each factor to zero:

3x - 38 = 0  or 3x - 20 = 0

3x = 38  or 3x = 20

x = 38/3  or x = 20/3

Therefore, the roots of the equation 9x^2 - 171x + 760 = 0 are x = 38/3 or x = 20/3.",7,"The given quadratic equation is 9x^2 - 171x + 760 = 0.

To factor this equation, we need to find two numbers that multiply to 9*760=6840 (the product of the coefficient of x^2 and the constant term) and add up to -171 (the coefficient of x).

The two numbers are -60 and -114.

Therefore, we can rewrite the equation as:

9x^2 - 60x - 114x + 760 = 0

Now, factor by grouping:

3x(3x - 20) - 38(3x - 2",0,13
9x^2 - 171x + 760 = 0,15,False,"The given quadratic equation is 9x^2 - 171x + 760 = 0.

To factor this equation, we need to find two numbers that multiply to 9*760=6840 (the product of the coefficient of x^2 and the constant term) and add up to -171 (the coefficient of x).

The two numbers are -60 and -114.

Therefore, we can rewrite the equation as:

9x^2 - 60x - 114x + 760 = 0

Now, factor by grouping:

3x(3x - 20) - 38(3x - 20) = 0

(3x - 38)(3x - 20) = 0

Now, set each factor to zero:

3x - 38 = 0  or 3x - 20 = 0

3x = 38  or 3x = 20

x = 38/3  or x = 20/3

Therefore, the roots of the equation 9x^2 - 171x + 760 = 0 are x = 38/3 or x = 20/3.",8,"The given quadratic equation is 9x^2 - 171x + 760 = 0.

To factor this equation, we need to find two numbers that multiply to 9*760=6840 (the product of the coefficient of x^2 and the constant term) and add up to -171 (the coefficient of x).

The two numbers are -60 and -114.

Therefore, we can rewrite the equation as:

9x^2 - 60x - 114x + 760 = 0

Now, factor by grouping:

3x(3x - 20) - 38(3x - 20) = 0

(3x - 38)(3x - 20) = 0

Now, set each fact",0,13
9x^2 - 171x + 760 = 0,15,False,"The given quadratic equation is 9x^2 - 171x + 760 = 0.

To factor this equation, we need to find two numbers that multiply to 9*760=6840 (the product of the coefficient of x^2 and the constant term) and add up to -171 (the coefficient of x).

The two numbers are -60 and -114.

Therefore, we can rewrite the equation as:

9x^2 - 60x - 114x + 760 = 0

Now, factor by grouping:

3x(3x - 20) - 38(3x - 20) = 0

(3x - 38)(3x - 20) = 0

Now, set each factor to zero:

3x - 38 = 0  or 3x - 20 = 0

3x = 38  or 3x = 20

x = 38/3  or x = 20/3

Therefore, the roots of the equation 9x^2 - 171x + 760 = 0 are x = 38/3 or x = 20/3.",9,"The given quadratic equation is 9x^2 - 171x + 760 = 0.

To factor this equation, we need to find two numbers that multiply to 9*760=6840 (the product of the coefficient of x^2 and the constant term) and add up to -171 (the coefficient of x).

The two numbers are -60 and -114.

Therefore, we can rewrite the equation as:

9x^2 - 60x - 114x + 760 = 0

Now, factor by grouping:

3x(3x - 20) - 38(3x - 20) = 0

(3x - 38)(3x - 20) = 0

Now, set each factor to zero:

3x - 38 = 0  or 3x - 20 = 0

3x = 38 ",0,13
9x^2 - 171x + 760 = 0,15,False,"The given quadratic equation is 9x^2 - 171x + 760 = 0.

To factor this equation, we need to find two numbers that multiply to 9*760=6840 (the product of the coefficient of x^2 and the constant term) and add up to -171 (the coefficient of x).

The two numbers are -60 and -114.

Therefore, we can rewrite the equation as:

9x^2 - 60x - 114x + 760 = 0

Now, factor by grouping:

3x(3x - 20) - 38(3x - 20) = 0

(3x - 38)(3x - 20) = 0

Now, set each factor to zero:

3x - 38 = 0  or 3x - 20 = 0

3x = 38  or 3x = 20

x = 38/3  or x = 20/3

Therefore, the roots of the equation 9x^2 - 171x + 760 = 0 are x = 38/3 or x = 20/3.",10,"The given quadratic equation is 9x^2 - 171x + 760 = 0.

To factor this equation, we need to find two numbers that multiply to 9*760=6840 (the product of the coefficient of x^2 and the constant term) and add up to -171 (the coefficient of x).

The two numbers are -60 and -114.

Therefore, we can rewrite the equation as:

9x^2 - 60x - 114x + 760 = 0

Now, factor by grouping:

3x(3x - 20) - 38(3x - 20) = 0

(3x - 38)(3x - 20) = 0

Now, set each factor to zero:

3x - 38 = 0  or 3x - 20 = 0

3x = 38  or 3x = 20

x = 38/3  or x = 20/3

Therefore, the",0,13
9x^2 - 171x + 760 = 0,15,False,"The given quadratic equation is 9x^2 - 171x + 760 = 0.

To factor this equation, we need to find two numbers that multiply to 9*760=6840 (the product of the coefficient of x^2 and the constant term) and add up to -171 (the coefficient of x).

The two numbers are -60 and -114.

Therefore, we can rewrite the equation as:

9x^2 - 60x - 114x + 760 = 0

Now, factor by grouping:

3x(3x - 20) - 38(3x - 20) = 0

(3x - 38)(3x - 20) = 0

Now, set each factor to zero:

3x - 38 = 0  or 3x - 20 = 0

3x = 38  or 3x = 20

x = 38/3  or x = 20/3

Therefore, the roots of the equation 9x^2 - 171x + 760 = 0 are x = 38/3 or x = 20/3.",11,"The given quadratic equation is 9x^2 - 171x + 760 = 0.

To factor this equation, we need to find two numbers that multiply to 9*760=6840 (the product of the coefficient of x^2 and the constant term) and add up to -171 (the coefficient of x).

The two numbers are -60 and -114.

Therefore, we can rewrite the equation as:

9x^2 - 60x - 114x + 760 = 0

Now, factor by grouping:

3x(3x - 20) - 38(3x - 20) = 0

(3x - 38)(3x - 20) = 0

Now, set each factor to zero:

3x - 38 = 0  or 3x - 20 = 0

3x = 38  or 3x = 20

x = 38/3  or x = 20/3

Therefore, the roots of the equation 9x^2 - 171x + 760 = 0 are x",0,13
9x^2 - 171x + 760 = 0,15,False,"The given quadratic equation is 9x^2 - 171x + 760 = 0.

To factor this equation, we need to find two numbers that multiply to 9*760=6840 (the product of the coefficient of x^2 and the constant term) and add up to -171 (the coefficient of x).

The two numbers are -60 and -114.

Therefore, we can rewrite the equation as:

9x^2 - 60x - 114x + 760 = 0

Now, factor by grouping:

3x(3x - 20) - 38(3x - 20) = 0

(3x - 38)(3x - 20) = 0

Now, set each factor to zero:

3x - 38 = 0  or 3x - 20 = 0

3x = 38  or 3x = 20

x = 38/3  or x = 20/3

Therefore, the roots of the equation 9x^2 - 171x + 760 = 0 are x = 38/3 or x = 20/3.",12,"The given quadratic equation is 9x^2 - 171x + 760 = 0.

To factor this equation, we need to find two numbers that multiply to 9*760=6840 (the product of the coefficient of x^2 and the constant term) and add up to -171 (the coefficient of x).

The two numbers are -60 and -114.

Therefore, we can rewrite the equation as:

9x^2 - 60x - 114x + 760 = 0

Now, factor by grouping:

3x(3x - 20) - 38(3x - 20) = 0

(3x - 38)(3x - 20) = 0

Now, set each factor to zero:

3x - 38 = 0  or 3x - 20 = 0

3x = 38  or 3x = 20

x = 38/3  or x = 20/3

Therefore, the roots of the equation 9x^2 - 171x + 760 = 0 are x = 38/3 or x = 20/3.",0,13
4x^2 - 28x + 60 = 0,15,False,"Factor out a common factor of 4:

4(x^2 - 7x + 15) = 0

Now let's try to factor the quadratic expression inside the parentheses:

We need two numbers that multiply to 15 and add up to -7. The numbers -5 and -3 fit these criteria.

Therefore, the factored form of the equation is:

4(x - 5)(x - 3) = 0

Setting each factor to zero to solve for x:

x - 5 = 0
x = 5

x - 3 = 0
x = 3

So the roots of the quadratic equation 4x^2 - 28x + 60 = 0 are x = 5 and x = 3.",0,"Factor out a common factor of 4:

4(x^2 - 7x + 15)",0,10
4x^2 - 28x + 60 = 0,15,False,"Factor out a common factor of 4:

4(x^2 - 7x + 15) = 0

Now let's try to factor the quadratic expression inside the parentheses:

We need two numbers that multiply to 15 and add up to -7. The numbers -5 and -3 fit these criteria.

Therefore, the factored form of the equation is:

4(x - 5)(x - 3) = 0

Setting each factor to zero to solve for x:

x - 5 = 0
x = 5

x - 3 = 0
x = 3

So the roots of the quadratic equation 4x^2 - 28x + 60 = 0 are x = 5 and x = 3.",1,"Factor out a common factor of 4:

4(x^2 - 7x + 15) = 0

Now let's try to factor the quadratic expres",0,10
4x^2 - 28x + 60 = 0,15,False,"Factor out a common factor of 4:

4(x^2 - 7x + 15) = 0

Now let's try to factor the quadratic expression inside the parentheses:

We need two numbers that multiply to 15 and add up to -7. The numbers -5 and -3 fit these criteria.

Therefore, the factored form of the equation is:

4(x - 5)(x - 3) = 0

Setting each factor to zero to solve for x:

x - 5 = 0
x = 5

x - 3 = 0
x = 3

So the roots of the quadratic equation 4x^2 - 28x + 60 = 0 are x = 5 and x = 3.",2,"Factor out a common factor of 4:

4(x^2 - 7x + 15) = 0

Now let's try to factor the quadratic expression inside the parentheses:

We need two numbers ",0,10
4x^2 - 28x + 60 = 0,15,False,"Factor out a common factor of 4:

4(x^2 - 7x + 15) = 0

Now let's try to factor the quadratic expression inside the parentheses:

We need two numbers that multiply to 15 and add up to -7. The numbers -5 and -3 fit these criteria.

Therefore, the factored form of the equation is:

4(x - 5)(x - 3) = 0

Setting each factor to zero to solve for x:

x - 5 = 0
x = 5

x - 3 = 0
x = 3

So the roots of the quadratic equation 4x^2 - 28x + 60 = 0 are x = 5 and x = 3.",3,"Factor out a common factor of 4:

4(x^2 - 7x + 15) = 0

Now let's try to factor the quadratic expression inside the parentheses:

We need two numbers that multiply to 15 and add up to -7. The numbers ",0,10
4x^2 - 28x + 60 = 0,15,False,"Factor out a common factor of 4:

4(x^2 - 7x + 15) = 0

Now let's try to factor the quadratic expression inside the parentheses:

We need two numbers that multiply to 15 and add up to -7. The numbers -5 and -3 fit these criteria.

Therefore, the factored form of the equation is:

4(x - 5)(x - 3) = 0

Setting each factor to zero to solve for x:

x - 5 = 0
x = 5

x - 3 = 0
x = 3

So the roots of the quadratic equation 4x^2 - 28x + 60 = 0 are x = 5 and x = 3.",4,"Factor out a common factor of 4:

4(x^2 - 7x + 15) = 0

Now let's try to factor the quadratic expression inside the parentheses:

We need two numbers that multiply to 15 and add up to -7. The numbers -5 and -3 fit these criteria.

Therefore, the fact",0,10
4x^2 - 28x + 60 = 0,15,False,"Factor out a common factor of 4:

4(x^2 - 7x + 15) = 0

Now let's try to factor the quadratic expression inside the parentheses:

We need two numbers that multiply to 15 and add up to -7. The numbers -5 and -3 fit these criteria.

Therefore, the factored form of the equation is:

4(x - 5)(x - 3) = 0

Setting each factor to zero to solve for x:

x - 5 = 0
x = 5

x - 3 = 0
x = 3

So the roots of the quadratic equation 4x^2 - 28x + 60 = 0 are x = 5 and x = 3.",5,"Factor out a common factor of 4:

4(x^2 - 7x + 15) = 0

Now let's try to factor the quadratic expression inside the parentheses:

We need two numbers that multiply to 15 and add up to -7. The numbers -5 and -3 fit these criteria.

Therefore, the factored form of the equation is:

4(x - 5)(x - 3) = 0",0,10
4x^2 - 28x + 60 = 0,15,False,"Factor out a common factor of 4:

4(x^2 - 7x + 15) = 0

Now let's try to factor the quadratic expression inside the parentheses:

We need two numbers that multiply to 15 and add up to -7. The numbers -5 and -3 fit these criteria.

Therefore, the factored form of the equation is:

4(x - 5)(x - 3) = 0

Setting each factor to zero to solve for x:

x - 5 = 0
x = 5

x - 3 = 0
x = 3

So the roots of the quadratic equation 4x^2 - 28x + 60 = 0 are x = 5 and x = 3.",6,"Factor out a common factor of 4:

4(x^2 - 7x + 15) = 0

Now let's try to factor the quadratic expression inside the parentheses:

We need two numbers that multiply to 15 and add up to -7. The numbers -5 and -3 fit these criteria.

Therefore, the factored form of the equation is:

4(x - 5)(x - 3) = 0

Setting each factor to zero to solve for x:

x -",0,10
4x^2 - 28x + 60 = 0,15,False,"Factor out a common factor of 4:

4(x^2 - 7x + 15) = 0

Now let's try to factor the quadratic expression inside the parentheses:

We need two numbers that multiply to 15 and add up to -7. The numbers -5 and -3 fit these criteria.

Therefore, the factored form of the equation is:

4(x - 5)(x - 3) = 0

Setting each factor to zero to solve for x:

x - 5 = 0
x = 5

x - 3 = 0
x = 3

So the roots of the quadratic equation 4x^2 - 28x + 60 = 0 are x = 5 and x = 3.",7,"Factor out a common factor of 4:

4(x^2 - 7x + 15) = 0

Now let's try to factor the quadratic expression inside the parentheses:

We need two numbers that multiply to 15 and add up to -7. The numbers -5 and -3 fit these criteria.

Therefore, the factored form of the equation is:

4(x - 5)(x - 3) = 0

Setting each factor to zero to solve for x:

x - 5 = 0
x = 5

x - 3 = 0
x = 3

So the roots of the",0,10
4x^2 - 28x + 60 = 0,15,False,"Factor out a common factor of 4:

4(x^2 - 7x + 15) = 0

Now let's try to factor the quadratic expression inside the parentheses:

We need two numbers that multiply to 15 and add up to -7. The numbers -5 and -3 fit these criteria.

Therefore, the factored form of the equation is:

4(x - 5)(x - 3) = 0

Setting each factor to zero to solve for x:

x - 5 = 0
x = 5

x - 3 = 0
x = 3

So the roots of the quadratic equation 4x^2 - 28x + 60 = 0 are x = 5 and x = 3.",8,"Factor out a common factor of 4:

4(x^2 - 7x + 15) = 0

Now let's try to factor the quadratic expression inside the parentheses:

We need two numbers that multiply to 15 and add up to -7. The numbers -5 and -3 fit these criteria.

Therefore, the factored form of the equation is:

4(x - 5)(x - 3) = 0

Setting each factor to zero to solve for x:

x - 5 = 0
x = 5

x - 3 = 0
x = 3

So the roots of the quadratic equation 4x^2 - 28x + 60 = 0 are x = 5 ",0,10
4x^2 - 28x + 60 = 0,15,False,"Factor out a common factor of 4:

4(x^2 - 7x + 15) = 0

Now let's try to factor the quadratic expression inside the parentheses:

We need two numbers that multiply to 15 and add up to -7. The numbers -5 and -3 fit these criteria.

Therefore, the factored form of the equation is:

4(x - 5)(x - 3) = 0

Setting each factor to zero to solve for x:

x - 5 = 0
x = 5

x - 3 = 0
x = 3

So the roots of the quadratic equation 4x^2 - 28x + 60 = 0 are x = 5 and x = 3.",9,"Factor out a common factor of 4:

4(x^2 - 7x + 15) = 0

Now let's try to factor the quadratic expression inside the parentheses:

We need two numbers that multiply to 15 and add up to -7. The numbers -5 and -3 fit these criteria.

Therefore, the factored form of the equation is:

4(x - 5)(x - 3) = 0

Setting each factor to zero to solve for x:

x - 5 = 0
x = 5

x - 3 = 0
x = 3

So the roots of the quadratic equation 4x^2 - 28x + 60 = 0 are x = 5 and x = 3.",0,10
6x^2 - 102x + 190 = 0,15,False,"The equation 6x^2 - 102x + 190 = 0 can be factored as:

6(x^2 - 17x + 19) = 0

To find the roots, we need to solve for x in the equation x^2 - 17x + 19 = 0. Unfortunately, this quadratic equation cannot be factored further, so we'll use the quadratic formula:

The quadratic formula is x = (-b ± √(b^2 - 4ac)) / 2a

For our equation x^2 - 17x + 19 = 0, the values of a, b, and c are:

a = 1, b = -17, c = 19

Substitute these values into the formula:

x = (17 ± √((-17)^2 - 4*1*19)) / 2*1
x = (17 ± √(289 - 76)) / 2
x = (17 ± √213) / 2

Therefore, the roots of the equation 6x^2 - 102x + 190 = 0 are:

x = (17 + √213) / 2 and x = (17 - √213) / 2.",0,The equation 6x^2 - 102x + 190 = 0 can be factored,0,4
6x^2 - 102x + 190 = 0,15,False,"The equation 6x^2 - 102x + 190 = 0 can be factored as:

6(x^2 - 17x + 19) = 0

To find the roots, we need to solve for x in the equation x^2 - 17x + 19 = 0. Unfortunately, this quadratic equation cannot be factored further, so we'll use the quadratic formula:

The quadratic formula is x = (-b ± √(b^2 - 4ac)) / 2a

For our equation x^2 - 17x + 19 = 0, the values of a, b, and c are:

a = 1, b = -17, c = 19

Substitute these values into the formula:

x = (17 ± √((-17)^2 - 4*1*19)) / 2*1
x = (17 ± √(289 - 76)) / 2
x = (17 ± √213) / 2

Therefore, the roots of the equation 6x^2 - 102x + 190 = 0 are:

x = (17 + √213) / 2 and x = (17 - √213) / 2.",1,"The equation 6x^2 - 102x + 190 = 0 can be factored as:

6(x^2 - 17x + 19) = 0

To find the roots, we",0,4
